segment_id,lon,lat,robinson_x,robinson_y
0,-63.586972876214595,-58.82424632960796,-4850514.613115019,-6220428.965373312
0,-64.1995664131912,-58.74559198460707,-4900787.745488305,-6212662.301934623
0,-65.23167479867378,-58.51894497665203,-4989927.730753826,-6190259.686381452
0,-66.25029732679596,-58.284125385067405,-5078703.934889851,-6167014.242470785
0,-67.28757778406698,-58.021032250256106,-5170529.277866981,-6140928.008723942
0,-68.30947553331785,-57.74962733029836,-5261891.974760343,-6113971.726864716
0,-69.33512262893893,-57.402319078274495,-5357493.147450748,-6079409.456649596
0,-70.27921045652164,-57.15009126609715,-5442601.222079764,-6054262.401455299
0,-72.00906710872721,-57.01547951011316,-5583194.013054057,-6040825.734361838
0,-73.35085862219759,-56.929892789819185,-5691514.477075271,-6032276.928046694
1,-60.37767595249221,11.339144013507385,-5671232.515328085,1212743.2308053733
1,-59.73986951002684,11.535299929983468,-5610254.223077071,1233722.4906725981
1,-59.1011743204559,11.730062808127467,-5549201.833816425,1254552.7608332036
1,-58.713966159087256,12.238305618248498,-5509967.760584772,1308910.3102885329
1,-58.32526585866935,12.746004247495927,-5470488.417370661,1363209.6331383975
1,-58.29209811434439,13.615227606868416,-5461889.045952611,1456174.6153081558
1,-58.25868570488638,14.484446541078185,-5452810.928431603,1549138.9632775488
1,-58.331789579454075,15.30082926867568,-5453620.491430962,1636452.7994871158
1,-58.40546566011892,16.117188069252677,-5454057.6882217275,1723763.1140154675
1,-58.62856371787413,16.809260770453804,-5469125.054004294,1797780.9205803992
2,-58.62856371787413,16.809260770453804,-5469125.054004294,1797780.9205803992
2,-58.90481551086729,17.658926642539242,-5487497.329097765,1888653.6243476153
2,-59.684428820210826,18.290187646144165,-5554392.153818202,1956167.9082145975
2,-60.46972662784545,18.91826468709849,-5621589.361721388,2023341.9368916815
2,-61.253754901980706,19.285559989786254,-5690954.080863744,2062625.0224675923
2,-62.04129219569281,19.649495795185803,-5760567.741786092,2101548.9354131566
2,-62.64610792992326,19.874941028675895,-5814494.740841815,2125660.982505927
3,-79.22334525760448,5.656230411895445,-7471841.902693213,604944.6799348566
3,-79.23584174053875,5.657108152212153,-7473017.096611905,605038.5559393291
4,-79.23584174053875,5.657108152212153,-7473017.096611905,605038.5559393291
4,-79.76249355974768,5.693853662187636,-7522544.170095701,608968.5584568671
4,-80.53108667723235,5.619518227608725,-7595323.778410256,601018.2416530544
4,-81.29948226715689,5.54417831527371,-7668091.949517774,592960.4939864281
4,-82.158260537015,5.745184412854081,-7748286.021088448,614458.480325783
4,-83.01764329545544,5.944907578128802,-7828507.96166409,635819.2543794428
4,-83.66799175572605,6.218662445718725,-7888665.1070666965,665097.8603740092
4,-84.3190167472395,6.491621566148639,-7948835.884453738,694291.3600462546
4,-84.97074686015668,6.763748834693113,-8009021.401529721,723395.8923663679
4,-85.6913629601028,7.2243713831644945,-8074715.862793643,772660.3587733179
4,-86.41344747817362,7.683860934713098,-8140400.123422638,821803.6546421127
4,-87.16374936766746,8.12197365818341,-8208697.780223116,868660.6646311149
4,-87.91568798779055,8.558709186019275,-8276997.498553497,915370.3897263798
4,-88.6693508978608,8.993989129705168,-8345300.60283899,961924.4478484209
4,-89.42482523949656,9.4277346659617,-8413608.422032865,1008314.4103752702
4,-90.18219770066813,9.8598665182125,-8481922.30200422,1054531.8001573915
4,-90.9415544775812,10.290304938742077,-8550243.759125473,1100567.8351914852
4,-91.70298123428714,10.718969691595536,-8618574.966758443,1146414.368055688
4,-92.360433522823,10.783439813095383,-8679858.32844771,1153309.5741162552
4,-93.01816462929914,10.846522807029217,-8741168.318769146,1160056.4242506314
4,-93.71420071370005,11.119938480811385,-8804344.450836636,1189298.768235359
4,-94.4115398670323,11.391751028096975,-8867559.319395155,1218369.6542774907
4,-95.23685203780305,11.596907070504676,-8943282.6446773,1240311.4948546553
4,-96.0633710024612,11.799718692363875,-9019071.62403288,1262002.5931933376
4,-96.89110599324509,12.000140220774314,-9094927.90588646,1283438.0638717806
4,-97.6731522856365,12.608739321814527,-9162419.583322719,1348528.894408477
4,-98.45891674706452,13.215053700933277,-9229827.17811813,1413375.3219816287
4,-99.24858834821903,13.818957925887831,-9297152.814075537,1477963.9135224272
4,-99.90090710511015,14.086221449276108,-9355151.493973143,1506548.1795764621
4,-100.55474965120665,14.351727712468556,-9413196.26738656,1534944.4859814593
4,-101.21013919938781,14.61543796743893,-9471289.03022733,1563148.6873928818
5,-79.22334525760448,5.656230411895445,-7471841.902693213,604944.6799348566
5,-80.07818521495989,5.2002302618754435,-7554204.979393243,556174.5912210162
5,-80.93178615541215,4.74308057814867,-7636410.09065563,507281.50111163955
5,-81.49441254418196,4.231908601961645,-7691284.410351699,452610.6988775051
5,-82.05629627438785,3.7203305813560035,-7745984.664970159,397896.4645879471
5,-82.61752771683423,3.2083961917348516,-7800496.720952204,343144.1116964679
5,-82.69963608590514,3.084452602980835,-7808595.709275928,329888.10947777604
6,-82.69963608590514,3.084452602980835,-7808595.709275928,329888.10947777604
6,-83.17076449446691,2.3726404119848596,-7854873.391111083,253758.43997388965
6,-83.64140804736672,1.6606681476364011,-7900730.173540876,177611.64505967044
6,-84.11171256914238,0.9485839747617991,-7946119.277137259,101452.87763144322
6,-84.5818235564679,0.2364359272746393,-7990992.777648174,25287.276586647447
6,-84.89639207592289,-0.5492875699225118,-8020574.835868822,-58747.360619304774
6,-85.2110433248736,-1.3349945066929285,-8049504.095117028,-142780.22517246514
6,-85.52589575418536,-2.1206611706064504,-8077856.999572566,-226808.77886148175
6,-85.84106809339701,-2.906263789793937,-8105711.789580774,-310830.4771189782
6,-85.95482565077575,-3.897788251944148,-8113409.288209216,-416875.89770667814
6,-86.06885181030545,-4.889297360260761,-8120561.630493394,-522919.65941041004
6,-86.18321608964217,-5.880787140638085,-8127296.591120299,-628961.4511153074
6,-86.29798882044098,-6.872253572205883,-8133603.830321628,-735000.6820806995
6,-85.93533285334723,-7.67721880114143,-8095395.074686916,-821093.2655651146
6,-85.57130082688155,-8.4818789730438,-8056719.651922452,-907153.2463668865
6,-85.20574101533305,-9.286200316455936,-8017535.391727888,-993177.0239220671
6,-84.83849946070053,-10.09014852180945,-7977800.772828472,-1079160.7189139067
6,-84.46941973715124,-10.893688683775505,-7937476.627324643,-1165100.9074766405
6,-84.00922799782816,-11.668853778739322,-7888382.107619502,-1248006.335809105
6,-83.54645851710076,-12.443282651955824,-7838643.632304307,-1330832.9930616678
6,-83.080921671733,-13.216920365725713,-7788232.035206835,-1413574.9650897954
6,-82.61242429591564,-13.989710799185008,-7737118.69457966,-1496226.2114633883
6,-82.125475596544,-14.72998817478785,-7684169.200152816,-1575399.9949954485
6,-81.63520964736762,-15.469240930277735,-7630513.978429185,-1654464.586761108
6,-81.1414324123499,-16.207407582862366,-7576180.908026923,-1733412.1705644599
6,-80.64394583194996,-16.944425130505746,-7521230.17738624,-1812236.88200826
6,-79.83582870956201,-17.46441570058833,-7439731.902190661,-1867850.4393751784
6,-79.02309819039179,-17.98112467711157,-7357836.538599102,-1923113.1437804732
6,-78.20561189355602,-18.494428820341152,-7275560.955815377,-1978011.8547288172
6,-77.60199228698497,-19.2526595900051,-7210234.394006103,-2059106.243018714
6,-76.99277401410468,-20.00889241953197,-7144448.964158391,-2139989.398671153
6,-76.47652525289219,-20.541173305469606,-7090088.636663651,-2196918.9255806794
6,-75.95667496999953,-21.071915172997464,-7035444.623410401,-2253684.017159145
6,-75.43310610126315,-21.601063300608285,-6980472.4968014285,-2310278.6466965983
6,-75.33723925327165,-22.22813927536111,-6963767.389197967,-2377346.8310131696
6,-75.24051099862768,-22.85515857486139,-6946764.389785978,-2444408.419750225
6,-75.40970673036529,-23.581434663137706,-6952647.851539502,-2522084.7753570452
6,-75.58078508306207,-24.30752552316244,-6958166.4757708665,-2599739.777305369
6,-75.75383303243842,-25.033422546927284,-6963230.332408352,-2677372.3391931024
6,-75.98055647225203,-25.818212248672005,-6971532.462749572,-2761300.55745048
6,-76.21030436874115,-26.602645531846363,-6979242.059810753,-2845190.02388593
6,-76.44322407356084,-27.38670485763915,-6986365.62375026,-2929040.950491646
6,-76.6794691946825,-28.170371923959383,-6992910.028084079,-3012853.4615262263
6,-76.91920001045368,-28.953627613779023,-6998882.542505638,-3096627.5874982495
6,-77.21549870060531,-29.81279706161548,-7007417.565145474,-3188530.087964028
6,-77.51693166658782,-30.671294077914695,-7015320.892986589,-3280373.6190230623
6,-77.82376814351345,-31.529082831749655,-7022637.889581167,-3372144.517579257
6,-78.1362912640401,-32.38612557938739,-7029427.927792038,-3463830.0017137583
6,-78.45479908367776,-33.242382518104776,-7035752.048488701,-3555415.6783529855
6,-78.75863933989385,-34.1920060625941,-7037196.6150009055,-3656957.203114002
6,-79.06939799595519,-35.140863574204694,-7038146.16396344,-3758368.9867377873
6,-79.38748440644008,-36.08890905236666,-7038644.303154773,-3859634.821384383
6,-79.71333448830607,-37.03609343068107,-7038631.727881504,-3960729.501811518
6,-79.69589158588653,-37.83757119811043,-7011785.966480878,-4046196.640095081
6,-79.6780654527555,-38.63904633644629,-6984070.556374289,-4131581.5072144875
6,-79.65983610748088,-39.440518708599896,-6955423.909178046,-4216872.483065154
6,-79.641182331489,-40.241988168993785,-6925784.824107206,-4302060.084552464
6,-79.6220815664283,-41.043454562857576,-6895153.64345824,-4387129.84681939
6,-79.64209542799175,-41.869994984298536,-6866097.8290414,-4474729.703855043
6,-79.66263366120023,-42.69653184004577,-6836273.972237577,-4562185.837640438
6,-79.68372603996387,-43.52306492762191,-6805806.135908969,-4649488.1319749355
6,-79.70540444080177,-44.34959403024906,-6774818.611971176,-4736626.469578238
6,-79.79005694833856,-44.76476011767517,-6765331.286943224,-4780331.231385521
7,-79.79005694833856,-44.76476011767517,-6765331.286943224,-4780331.231385521
7,-79.95731126187668,-45.567641305364454,-6746918.1951993285,-4864719.908256599
7,-80.12941570586713,-46.37027134363492,-6728378.950808891,-4948901.302884953
7,-80.30665325591875,-47.172635493790146,-6709602.905404495,-5032857.081143063
7,-80.48932787734333,-47.97471791466965,-6690478.609073693,-5116570.230407499
7,-80.40251975577011,-48.81970550788972,-6646218.297147518,-5204513.743646134
7,-80.31273452956376,-49.664625688528574,-6600770.713808372,-5292178.311625895
7,-80.21977551004491,-50.50947399690596,-6553987.885808177,-5379545.338249607
7,-80.03894060543408,-51.306837153368754,-6501277.357906173,-5461720.179797487
7,-79.8517113328056,-52.10391197708369,-6447268.519541036,-5543578.092858247
7,-79.65766857555032,-52.90067945450743,-6392021.754858171,-5625103.6875724
7,-79.10866054259097,-53.68450198428882,-6308511.964339822,-5704997.994430635
7,-78.53886192647519,-54.46571902787425,-6223332.481565805,-5784310.91499401
7,-77.94692296587559,-55.24415183952492,-6136506.316137835,-5863016.7058958355
7,-76.64023069537205,-55.816968850403484,-6004392.706122475,-5920716.12307476
7,-75.29498926741775,-56.3755246058837,-5870708.473424197,-5976797.61789931
7,-74.33007090036355,-56.65649512313683,-5781325.347389258,-6004939.119991656
7,-73.35085862219759,-56.929892789819185,-5691514.477075271,-6032276.928046694
8,-120.97688398369951,29.345122470823977,-10994728.38154455,3138503.1787721543
8,-120.46254962651716,29.03951018990971,-10958089.26823144,3105813.6998085887
8,-119.76101236102699,28.616121391421423,-10907875.754227635,3060528.351495667
8,-119.06513271843647,28.189150277608295,-10857765.0300654,3014861.8507021354
8,-118.37481207483418,27.75868833321068,-10807742.37256404,2968823.6914009633
8,-117.8885725672963,27.06605624677501,-10783284.42066649,2894748.9975062464
8,-117.40831054685509,26.371772731283972,-10758293.26211331,2820499.7902022675
8,-116.93379137374065,25.675906303705244,-10732752.505986445,2746081.958873094
8,-116.36804938451357,24.959074738627717,-10698212.010077136,2669420.914635564
8,-115.80886786288013,24.24013089370462,-10663164.22404662,2592532.0370957474
8,-115.25597841666453,23.519166998160866,-10627710.658694908,2515425.2060887776
8,-114.5100940256834,23.166247592270622,-10566174.038599446,2477680.033839489
8,-113.76815047503574,22.809834828129816,-10504818.268899443,2439560.9335881607
8,-113.03009730577575,22.450006700967844,-10443651.817641545,2401076.2912995806
8,-112.33276468397918,22.017470347972516,-10387393.384250624,2354815.0253453124
8,-111.63969098093736,21.582002350499764,-10331326.687162012,2308239.9995293957
8,-110.95078567881005,21.14368400467105,-10275471.574979529,2261360.0012545018
8,-110.26595757177958,20.7025954964795,-10219848.42098927,2214183.7030453323
8,-109.58432639131148,19.941002135467663,-10169918.088687697,2132726.4282106864
8,-108.90924924616075,19.176833947408685,-10120381.320389818,2050996.5063404075
8,-108.24041599837132,18.41022081852502,-10071141.600613602,1969005.6597450124
8,-107.60114621772932,17.95687063018734,-10019134.220863733,1920519.1383371812
8,-106.9651541347135,17.501439314437864,-9967264.453818439,1871810.1591623845
8,-106.33234927526253,17.043993396418028,-9915502.281685237,1822885.8092903253
8,-105.70264117873093,16.58459851759737,-9863817.738190142,1773753.0804501383
8,-104.79784816802308,16.15889689381933,-9785692.556252511,1728223.9095547243
8,-103.89695971135279,15.729392467098501,-9707710.096457958,1682288.0312478591
8,-103.45473539215698,15.528345732589306,-9669189.222715592,1660785.9002419654
9,-103.45473539215698,15.528345732589306,-9669189.222715592,1660785.9002419654
9,-102.75796679605875,15.208993834197312,-9608395.344626354,1626630.9097760173
9,-102.06331363935129,14.887503419203622,-9547655.571868965,1592246.4678476548
9,-101.37073646588895,14.563928114751244,-9486961.66176838,1557639.6341107115
10,-120.97688398369951,29.345122470823977,-10994728.38154455,3138503.1787721543
10,-120.98365847448241,29.439903111259618,-10992157.495734282,3148641.5491306474
10,-121.35890860753604,30.23785030442035,-10998604.936008275,3234002.5525272363
10,-121.74029723951662,31.034710748426743,-11004178.225326777,3319253.9392623156
10,-122.12811849051138,31.83043077986258,-11008949.149348147,3404383.548093088
10,-122.70678582314609,32.39879669883203,-11038646.113558535,3465185.4508006508
10,-123.2927675125532,32.96448517576761,-11068309.727697695,3525693.983156367
10,-123.88628311903932,33.5274025246719,-11097981.850937318,3585896.323030747
10,-124.65962221701456,34.10987785716871,-11142106.647331795,3648176.9884926546
10,-125.44363934961231,34.687439768816695,-11186531.278459957,3709915.7850080472
10,-126.23862418008137,35.25991106722097,-11231313.143122887,3771088.7836922216
10,-126.80844887574752,35.961657951079005,-11249129.191015378,3846046.632151153
10,-127.3884715206441,36.660662916579476,-11266822.019681722,3920669.8256988106
10,-127.97910288899861,37.35680405607255,-11284361.644331846,3994938.19953295
10,-128.16403900661723,38.00459707955799,-11267450.410733482,4063997.831168339
11,-128.16403900661723,38.00459707955799,-11267450.410733482,4063997.831168339
11,-128.4295223948981,38.91440830157811,-11242499.39197095,4160896.0791989416
11,-128.70189909396856,39.82360266967462,-11216050.850348081,4257603.012845625
11,-128.7108331261941,40.50057847397662,-11178051.27649927,4329520.6713778805
11,-128.7199493217529,41.17755357629038,-11138978.230314068,4401351.485128978
11,-128.72925593437978,41.854527944808424,-11098939.82110333,4473091.733581166
11,-128.93303212968829,42.64683275406292,-11067536.30310643,4556931.396141263
11,-129.1420652374008,43.438767095960365,-11035434.390209392,4640591.5194889875
11,-129.35664169344426,44.23031059679236,-11002825.40415618,4724061.279291131
11,-129.57706722283515,45.02144149159706,-10969902.63058431,4807328.253484508
11,-129.25396775016026,45.86445746781042,-10887009.603915513,4895872.628273589
11,-128.9209232416643,46.70653482224551,-10802819.358601252,4984111.363369375
11,-128.5773289442956,47.547615332352294,-10717070.775216872,5072021.110249097
12,35.36405759928675,37.639198829460156,3114205.792244155,4025050.0031977496
12,35.72574225881204,37.769175334321055,3144196.695946973,4038906.150354873
